GeneSet,Gene
kegg_primary_bile_acid_biosynthesis,51302
kegg_primary_bile_acid_biosynthesis,9023
kegg_steroid_hormone_biosynthesis,79644
kegg_steroid_hormone_biosynthesis,1109
kegg_steroid_hormone_biosynthesis,1577
kegg_steroid_hormone_biosynthesis,3284
kegg_steroid_hormone_biosynthesis,54490
kegg_steroid_hormone_biosynthesis,3283
kegg_steroid_hormone_biosynthesis,1312
kegg_steroid_hormone_biosynthesis,6820
kegg_steroid_hormone_biosynthesis,1576
kegg_steroid_hormone_biosynthesis,1581
kegg_steroid_hormone_biosynthesis,1583
kegg_steroid_hormone_biosynthesis,8644
kegg_steroid_hormone_biosynthesis,3291
kegg_steroid_hormone_biosynthesis,6783
kegg_steroid_hormone_biosynthesis,3290
kegg_steroid_hormone_biosynthesis,3294
kegg_steroid_hormone_biosynthesis,3293
kegg_steroid_hormone_biosynthesis,1589
kegg_steroid_hormone_biosynthesis,3292
kegg_steroid_hormone_biosynthesis,1588
kegg_steroid_hormone_biosynthesis,1586
kegg_steroid_hormone_biosynthesis,1585
kegg_steroid_hormone_biosynthesis,1584
kegg_steroid_hormone_biosynthesis,8630
kegg_steroid_hormone_biosynthesis,51478
kegg_steroid_hormone_biosynthesis,10720
kegg_steroid_hormone_biosynthesis,79799
kegg_steroid_hormone_biosynthesis,54657
kegg_steroid_hormone_biosynthesis,1551
kegg_steroid_hormone_biosynthesis,54658
kegg_steroid_hormone_biosynthesis,54659
kegg_steroid_hormone_biosynthesis,54575
kegg_steroid_hormone_biosynthesis,54576
kegg_steroid_hormone_biosynthesis,54577
kegg_steroid_hormone_biosynthesis,54578
kegg_steroid_hormone_biosynthesis,54579
kegg_steroid_hormone_biosynthesis,7923
kegg_steroid_hormone_biosynthesis,1646
kegg_steroid_hormone_biosynthesis,1645
kegg_steroid_hormone_biosynthesis,1543
kegg_steroid_hormone_biosynthesis,1545
kegg_steroid_hormone_biosynthesis,412
kegg_steroid_hormone_biosynthesis,10941
kegg_steroid_hormone_biosynthesis,6716
kegg_steroid_hormone_biosynthesis,6715
kegg_steroid_hormone_biosynthesis,64816
kegg_steroid_hormone_biosynthesis,9420
kegg_steroid_hormone_biosynthesis,54600
kegg_steroid_hormone_biosynthesis,6718
kegg_steroid_hormone_biosynthesis,51144
kegg_steroid_hormone_biosynthesis,7365
kegg_steroid_hormone_biosynthesis,7364
kegg_steroid_hormone_biosynthesis,7363
kegg_steroid_hormone_biosynthesis,7367
kegg_steroid_hormone_biosynthesis,7366
kegg_oxidative_phosphorylation,9550
kegg_oxidative_phosphorylation,29796
kegg_oxidative_phosphorylation,4698
kegg_oxidative_phosphorylation,4697
kegg_oxidative_phosphorylation,100130247
kegg_oxidative_phosphorylation,27068
kegg_oxidative_phosphorylation,9551
kegg_oxidative_phosphorylation,374291
kegg_oxidative_phosphorylation,4519
kegg_oxidative_phosphorylation,535
kegg_oxidative_phosphorylation,534
kegg_oxidative_phosphorylation,533
kegg_oxidative_phosphorylation,539
kegg_oxidative_phosphorylation,4513
kegg_oxidative_phosphorylation,4512
kegg_oxidative_phosphorylation,537
kegg_oxidative_phosphorylation,341947
kegg_oxidative_phosphorylation,4514
kegg_oxidative_phosphorylation,1329
kegg_oxidative_phosphorylation,1327
kegg_oxidative_phosphorylation,50617
kegg_oxidative_phosphorylation,479
kegg_oxidative_phosphorylation,4508
kegg_oxidative_phosphorylation,4509
kegg_oxidative_phosphorylation,10476
kegg_oxidative_phosphorylation,4695
kegg_oxidative_phosphorylation,4696
kegg_oxidative_phosphorylation,4694
kegg_oxidative_phosphorylation,390424
kegg_oxidative_phosphorylation,27089
kegg_oxidative_phosphorylation,51606
kegg_oxidative_phosphorylation,513
kegg_oxidative_phosphorylation,64077
kegg_oxidative_phosphorylation,245972
kegg_oxidative_phosphorylation,9167
kegg_oxidative_phosphorylation,518
kegg_oxidative_phosphorylation,245973
kegg_oxidative_phosphorylation,517
kegg_oxidative_phosphorylation,516
kegg_oxidative_phosphorylation,515
kegg_oxidative_phosphorylation,514
kegg_oxidative_phosphorylation,9377
kegg_oxidative_phosphorylation,10312
kegg_oxidative_phosphorylation,440567
kegg_oxidative_phosphorylation,496
kegg_oxidative_phosphorylation,51382
kegg_oxidative_phosphorylation,495
kegg_oxidative_phosphorylation,498
kegg_oxidative_phosphorylation,522
kegg_oxidative_phosphorylation,521
kegg_oxidative_phosphorylation,6389
kegg_oxidative_phosphorylation,523
kegg_oxidative_phosphorylation,529
kegg_oxidative_phosphorylation,56901
kegg_oxidative_phosphorylation,526
kegg_oxidative_phosphorylation,525
kegg_oxidative_phosphorylation,528
kegg_oxidative_phosphorylation,527
kegg_oxidative_phosphorylation,1352
kegg_oxidative_phosphorylation,1351
kegg_oxidative_phosphorylation,1350
kegg_oxidative_phosphorylation,642502
kegg_oxidative_phosphorylation,6392
kegg_oxidative_phosphorylation,6390
kegg_oxidative_phosphorylation,6391
kegg_oxidative_phosphorylation,127124
kegg_oxidative_phosphorylation,1349
kegg_oxidative_phosphorylation,1346
kegg_oxidative_phosphorylation,1347
kegg_oxidative_phosphorylation,1345
kegg_oxidative_phosphorylation,10063
kegg_oxidative_phosphorylation,506
kegg_oxidative_phosphorylation,1340
kegg_oxidative_phosphorylation,509
kegg_oxidative_phosphorylation,644310
kegg_oxidative_phosphorylation,9296
kegg_oxidative_phosphorylation,170712
kegg_oxidative_phosphorylation,23545
kegg_oxidative_phosphorylation,7381
kegg_oxidative_phosphorylation,9114
kegg_oxidative_phosphorylation,1339
kegg_oxidative_phosphorylation,1337
kegg_oxidative_phosphorylation,7388
kegg_oxidative_phosphorylation,7386
kegg_oxidative_phosphorylation,7385
kegg_oxidative_phosphorylation,7384
kegg_oxidative_phosphorylation,4709
kegg_oxidative_phosphorylation,4707
kegg_oxidative_phosphorylation,4708
kegg_oxidative_phosphorylation,4705
kegg_oxidative_phosphorylation,4706
kegg_oxidative_phosphorylation,155066
kegg_oxidative_phosphorylation,4541
kegg_oxidative_phosphorylation,4704
kegg_oxidative_phosphorylation,4540
kegg_oxidative_phosphorylation,4701
kegg_oxidative_phosphorylation,4702
kegg_oxidative_phosphorylation,10975
kegg_oxidative_phosphorylation,4700
kegg_oxidative_phosphorylation,4731
kegg_oxidative_phosphorylation,90423
kegg_oxidative_phosphorylation,4538
kegg_oxidative_phosphorylation,4539
kegg_oxidative_phosphorylation,727947
kegg_oxidative_phosphorylation,4536
kegg_oxidative_phosphorylation,125965
kegg_oxidative_phosphorylation,5464
kegg_oxidative_phosphorylation,4537
kegg_oxidative_phosphorylation,84701
kegg_oxidative_phosphorylation,4535
kegg_oxidative_phosphorylation,10632
kegg_oxidative_phosphorylation,8992
kegg_oxidative_phosphorylation,126328
kegg_oxidative_phosphorylation,4716
kegg_oxidative_phosphorylation,4728
kegg_oxidative_phosphorylation,4717
kegg_oxidative_phosphorylation,4718
kegg_oxidative_phosphorylation,4719
kegg_oxidative_phosphorylation,4729
kegg_oxidative_phosphorylation,4712
kegg_oxidative_phosphorylation,4724
kegg_oxidative_phosphorylation,4713
kegg_oxidative_phosphorylation,4723
kegg_oxidative_phosphorylation,4714
kegg_oxidative_phosphorylation,4726
kegg_oxidative_phosphorylation,4715
kegg_oxidative_phosphorylation,4725
kegg_oxidative_phosphorylation,4720
kegg_oxidative_phosphorylation,4710
kegg_oxidative_phosphorylation,4722
kegg_oxidative_phosphorylation,4711
kegg_oxidative_phosphorylation,1537
kegg_oxidative_phosphorylation,1353
kegg_oxidative_phosphorylation,1355
kegg_purine_metabolism,5436
kegg_purine_metabolism,22978
kegg_purine_metabolism,5437
kegg_purine_metabolism,5169
kegg_purine_metabolism,5434
kegg_purine_metabolism,5435
kegg_purine_metabolism,5167
kegg_purine_metabolism,7498
kegg_purine_metabolism,5438
kegg_purine_metabolism,5439
kegg_purine_metabolism,54107
kegg_purine_metabolism,159
kegg_purine_metabolism,5634
kegg_purine_metabolism,158
kegg_purine_metabolism,10201
kegg_purine_metabolism,51082
kegg_purine_metabolism,87178
kegg_purine_metabolism,5440
kegg_purine_metabolism,50940
kegg_purine_metabolism,10714
kegg_purine_metabolism,5441
kegg_purine_metabolism,203
kegg_purine_metabolism,654364
kegg_purine_metabolism,204
kegg_purine_metabolism,205
kegg_purine_metabolism,23649
kegg_purine_metabolism,124583
kegg_purine_metabolism,270
kegg_purine_metabolism,272
kegg_purine_metabolism,271
kegg_purine_metabolism,4833
kegg_purine_metabolism,3000
kegg_purine_metabolism,4830
kegg_purine_metabolism,471
kegg_purine_metabolism,4831
kegg_purine_metabolism,1716
kegg_purine_metabolism,10623
kegg_purine_metabolism,4832
kegg_purine_metabolism,10622
kegg_purine_metabolism,10621
kegg_purine_metabolism,58497
kegg_purine_metabolism,56985
kegg_purine_metabolism,5142
kegg_purine_metabolism,5143
kegg_purine_metabolism,5140
kegg_purine_metabolism,5141
kegg_purine_metabolism,318
kegg_purine_metabolism,51292
kegg_purine_metabolism,5146
kegg_purine_metabolism,5147
kegg_purine_metabolism,5144
kegg_purine_metabolism,5145
kegg_purine_metabolism,5557
kegg_purine_metabolism,5558
kegg_purine_metabolism,26289
kegg_purine_metabolism,2766
kegg_purine_metabolism,8382
kegg_purine_metabolism,27115
kegg_purine_metabolism,8654
kegg_purine_metabolism,57804
kegg_purine_metabolism,2977
kegg_purine_metabolism,2272
kegg_purine_metabolism,109
kegg_purine_metabolism,108
kegg_purine_metabolism,107
kegg_purine_metabolism,5422
kegg_purine_metabolism,5139
kegg_purine_metabolism,5138
kegg_purine_metabolism,5137
kegg_purine_metabolism,122622
kegg_purine_metabolism,100
kegg_purine_metabolism,377841
kegg_purine_metabolism,5427
kegg_purine_metabolism,5151
kegg_purine_metabolism,5152
kegg_purine_metabolism,5153
kegg_purine_metabolism,53343
kegg_purine_metabolism,5424
kegg_purine_metabolism,9615
kegg_purine_metabolism,5425
kegg_purine_metabolism,5426
kegg_purine_metabolism,5158
kegg_purine_metabolism,5150
kegg_purine_metabolism,5631
kegg_purine_metabolism,64425
kegg_purine_metabolism,10606
kegg_purine_metabolism,84618
kegg_purine_metabolism,5431
kegg_purine_metabolism,11128
kegg_purine_metabolism,5149
kegg_purine_metabolism,5430
kegg_purine_metabolism,5148
kegg_purine_metabolism,5433
kegg_purine_metabolism,1633
kegg_purine_metabolism,5432
kegg_purine_metabolism,114
kegg_purine_metabolism,115
kegg_purine_metabolism,112
kegg_purine_metabolism,122481
kegg_purine_metabolism,113
kegg_purine_metabolism,111
kegg_purine_metabolism,8833
kegg_purine_metabolism,55811
kegg_purine_metabolism,51728
kegg_purine_metabolism,84172
kegg_purine_metabolism,4860
kegg_purine_metabolism,50484
kegg_purine_metabolism,5136
kegg_purine_metabolism,246721
kegg_purine_metabolism,3251
kegg_purine_metabolism,2618
kegg_purine_metabolism,9061
kegg_purine_metabolism,9060
kegg_purine_metabolism,56953
kegg_purine_metabolism,196883
kegg_purine_metabolism,3614
kegg_purine_metabolism,3615
kegg_purine_metabolism,171568
kegg_purine_metabolism,548644
kegg_purine_metabolism,25885
kegg_purine_metabolism,55703
kegg_purine_metabolism,2983
kegg_purine_metabolism,5313
kegg_purine_metabolism,2984
kegg_purine_metabolism,9583
kegg_purine_metabolism,5315
kegg_purine_metabolism,2982
kegg_purine_metabolism,2987
kegg_purine_metabolism,2986
kegg_purine_metabolism,132
kegg_purine_metabolism,3704
kegg_purine_metabolism,9533
kegg_purine_metabolism,646625
kegg_purine_metabolism,56655
kegg_purine_metabolism,6240
kegg_purine_metabolism,661
kegg_purine_metabolism,6241
kegg_purine_metabolism,51251
kegg_purine_metabolism,8622
kegg_purine_metabolism,84265
kegg_purine_metabolism,4907
kegg_purine_metabolism,4882
kegg_purine_metabolism,4881
kegg_purine_metabolism,10846
kegg_purine_metabolism,955
kegg_purine_metabolism,954
kegg_purine_metabolism,957
kegg_purine_metabolism,956
kegg_purine_metabolism,11164
kegg_purine_metabolism,953
kegg_purine_metabolism,5198
kegg_purine_metabolism,93034
kegg_purine_metabolism,353
kegg_purine_metabolism,221823
kegg_purine_metabolism,5471
kegg_purine_metabolism,29922
kegg_purine_metabolism,30833
kegg_purine_metabolism,55821
kegg_purine_metabolism,30834
kegg_pyrimidine_metabolism,22978
kegg_pyrimidine_metabolism,5436
kegg_pyrimidine_metabolism,5437
kegg_pyrimidine_metabolism,5434
kegg_pyrimidine_metabolism,5435
kegg_pyrimidine_metabolism,5438
kegg_pyrimidine_metabolism,5439
kegg_pyrimidine_metabolism,54107
kegg_pyrimidine_metabolism,7298
kegg_pyrimidine_metabolism,7296
kegg_pyrimidine_metabolism,10201
kegg_pyrimidine_metabolism,51082
kegg_pyrimidine_metabolism,87178
kegg_pyrimidine_metabolism,5440
kegg_pyrimidine_metabolism,1723
kegg_pyrimidine_metabolism,10714
kegg_pyrimidine_metabolism,5441
kegg_pyrimidine_metabolism,654364
kegg_pyrimidine_metabolism,23649
kegg_pyrimidine_metabolism,139596
kegg_pyrimidine_metabolism,124583
kegg_pyrimidine_metabolism,4833
kegg_pyrimidine_metabolism,4830
kegg_pyrimidine_metabolism,4831
kegg_pyrimidine_metabolism,4832
kegg_pyrimidine_metabolism,10623
kegg_pyrimidine_metabolism,10622
kegg_pyrimidine_metabolism,10621
kegg_pyrimidine_metabolism,318
kegg_pyrimidine_metabolism,5557
kegg_pyrimidine_metabolism,5558
kegg_pyrimidine_metabolism,8382
kegg_pyrimidine_metabolism,57804
kegg_pyrimidine_metabolism,1841
kegg_pyrimidine_metabolism,1503
kegg_pyrimidine_metabolism,5422
kegg_pyrimidine_metabolism,377841
kegg_pyrimidine_metabolism,5427
kegg_pyrimidine_metabolism,5424
kegg_pyrimidine_metabolism,5425
kegg_pyrimidine_metabolism,5426
kegg_pyrimidine_metabolism,790
kegg_pyrimidine_metabolism,129607
kegg_pyrimidine_metabolism,64425
kegg_pyrimidine_metabolism,84618
kegg_pyrimidine_metabolism,11128
kegg_pyrimidine_metabolism,1635
kegg_pyrimidine_metabolism,5431
kegg_pyrimidine_metabolism,5430
kegg_pyrimidine_metabolism,1633
kegg_pyrimidine_metabolism,5433
kegg_pyrimidine_metabolism,5432
kegg_pyrimidine_metabolism,83549
kegg_pyrimidine_metabolism,51733
kegg_pyrimidine_metabolism,10587
kegg_pyrimidine_metabolism,51727
kegg_pyrimidine_metabolism,51728
kegg_pyrimidine_metabolism,50484
kegg_pyrimidine_metabolism,4860
kegg_pyrimidine_metabolism,84172
kegg_pyrimidine_metabolism,151531
kegg_pyrimidine_metabolism,56474
kegg_pyrimidine_metabolism,246721
kegg_pyrimidine_metabolism,978
kegg_pyrimidine_metabolism,56953
kegg_pyrimidine_metabolism,1854
kegg_pyrimidine_metabolism,171568
kegg_pyrimidine_metabolism,54963
kegg_pyrimidine_metabolism,548644
kegg_pyrimidine_metabolism,25885
kegg_pyrimidine_metabolism,55703
kegg_pyrimidine_metabolism,9583
kegg_pyrimidine_metabolism,3704
